31744285,32930912,-1186627,31,92,2587092.42,2972878.26,594298.61,2885844.09,2993719.27,184dc18a-7ce3-4702-816b-be230a620ff1
43566461,41622424,1944037,97,287,2825839.07,2843918.35,1506054.62,3960587.36,3783856.73,1a4300ff-517b-4be0-a718-2a5e8a9bd09b
50483794,47430224,3053570,114,319,2826296.66,2773801.13,1460996.40,4206982.83,3952518.67,405f4e05-bf12-4354-8b0b-fcc87c9ce49a
50483794,47430224,3053570,114,319,2826296.66,2773801.13,1460996.40,4206982.83,3952518.67,b70e1ca7-40f0-4c97-a83c-1deaec546fbf
50483794,47430224,3053570,114,319,2826296.66,2773801.13,1460996.40,4206982.83,3952518.67,c6798427-75dc-4a20-913e-21d553f75bfe
38714765,38719814,-5049,59,177,1823892.29,1888060.18,428000.87,3226230.42,3226651.17,239cacde-7bf8-4e95-ade3-feb92a1ebf42
0,202477351,-202477351,298,551,6909419.24,10370017.99,7019927.69,11210305.17,16873112.58,37cce897-d030-41f6-b5ed-5a52ea224f47
25514776,25509941,4835,49,130,3087477.68,3089195.71,3843.85,2126231.33,2125828.42,60344f83-d2a2-4b3a-b406-b429c2811e6f
19026991,18674379,352612,88,207,428910.68,468902.59,101865.31,1585582.58,1556198.25,74b7820a-8618-46f0-8dde-a48f0491a533
38067469,37894582,172887,111,338,2836086.44,2556629.21,455439.37,3172289.08,3157881.83,ae3f6294-5407-4841-b1a9-3a8162a07325
0,202477351,-202477351,298,551,6909419.24,10370017.99,7019927.69,11210305.17,16873112.58,c3c6cc88-de76-4447-a602-03ba6f6e4073
107962123,108295221,-333098,284,614,3961368.06,4083130.81,965066.53,8996843.58,9024601.75,031a0b72-2768-48dd-aae7-077048962ec4
116965843,106736012,10229831,298,650,13705052.86,10922378.11,3517635.04,12996204.78,11859556.89,3482116f-c71a-4c4c-b1ca-2a4f75aa28c7
96771167,95967967,803200,195,216,14905563.47,12114428.91,4096278.34,10752351.89,11995995.88,39e9e611-a3b8-4384-9388-aa29cc6bcf8f
194136425,195239835,-1103410,333,315,15147838.35,15541256.33,1523728.58,17648765.91,17749075.91,514587d5-fbac-4b17-acf2-54f52d592f12
96771167,95967967,803200,195,216,14905563.47,12114428.91,4096278.34,10752351.89,11995995.88,63ca3989-d5c2-431c-ac27-9e0b4797efdf
235904611,235930559,-25948,330,570,27628680.67,26782274.95,8857724.47,19658717.58,19660879.92,69a52d29-d10f-4ac5-93b2-035bace33dc4
107962123,108295221,-333098,284,614,3961368.06,4083130.81,965066.53,8996843.58,9024601.75,7dc344b4-6c96-45fa-9a14-a7e606f3f8ea
48161345,48995388,-834043,321,309,4341890.96,4415039.92,320637.57,4013445.42,4082949.00,9e53729a-3777-420f-a846-ecb2269761ae
41856384,38342429,3513955,118,212,1909179.39,2196781.27,377982.78,8371276.80,7668485.80,a9ad6a3a-6255-4a6c-8c78-0b5051af2c90
119054848,129713511,-10658663,392,138,8094836.45,9303707.07,10390131.30,9921237.33,10809459.25,d214d9e7-0cfd-41c8-bcd2-5777570765f5
0,49510200,-49510200,155,454,2568696.16,2417390.02,1006689.40,3907841.08,3808476.92,d66e9c80-b165-4ff2-a0e0-04c00178494f
12375440,16154959,-3779519,98,189,3364084.99,3307091.07,1570860.96,3093860.00,3230991.80,e4587632-6ffc-4072-9007-7ab0c6f960a4
107962123,108295221,-333098,284,614,3961368.06,4083130.81,965066.53,8996843.58,9024601.75,e55461f0-0a7f-4317-b8f7-93f45f594e0e
131271743,132094965,-823222,134,114,11121936.79,11000253.71,2339865.01,10939311.92,11007913.75,4e50ddf3-842b-49c9-84fe-f004c4254cbd
104831980,107529975,-2697995,120,107,8589970.72,8891468.91,2266576.36,8735998.33,8960831.25,66fc4499-559f-4fe2-b502-c3d89cac837b
72547936,70226011,2321925,333,444,2121105.51,2039186.73,1462859.52,6045661.33,5852167.58,853788d5-12bb-41d3-a47d-fd3bd75f8e3f
